Year,Scenario,"Biomass Price",Resource,State,County,"USDA Region","County Fips Code",Production,"Production Unit","Production Density","Harvested Acres",Yield,"Yield Unit","Land Area","Resource Category","Resource Form","Resource Type","Land Source",Class,Section,"Forest Region","Diameter Class","Operation Type",Owner,"supply Class",Version
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Scotland County",Appalachian,37165,328,dt,1.03,57,5.72,dt/ac,318.84,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Stanly County",Appalachian,37167,26057,dt,65.95,3715,7.01,dt/ac,395.09,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Surry County",Appalachian,37171,1137,dt,2.14,154,7.39,dt/ac,532.16998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Tyrrell County",Appalachian,37177,72,dt,0.18,12,5.99,dt/ac,389.03,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Union County",Appalachian,37179,9450,dt,14.96,1327,7.12,dt/ac,631.52002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Union County",Appalachian,37179,974,dt,1.54,136,7.17,dt/ac,631.52002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Vance County",Appalachian,37181,9329,dt,36.8,1580,5.9,dt/ac,253.52,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Wake County",Appalachian,37183,15518,dt,18.58,3071,5.05,dt/ac,835.21997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Wake County",Appalachian,37183,147,dt,0.18,22,6.78,dt/ac,835.21997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Warren County",Appalachian,37185,12807,dt,29.89,2102,6.09,dt/ac,428.45999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Washington County",Appalachian,37187,72776,dt,209.05,9616,7.57,dt/ac,348.13,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Washington County",Appalachian,37187,109,dt,0.31,18,6.16,dt/ac,348.13,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Wayne County",Appalachian,37191,79065,dt,142.95,13871,5.7,dt/ac,553.09003,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Wayne County",Appalachian,37191,6856,dt,12.4,915,7.5,dt/ac,553.09003,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Wilson County",Appalachian,37195,36536,dt,99.24,6672,5.48,dt/ac,368.17001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Wilson County",Appalachian,37195,3009,dt,8.17,436,6.9,dt/ac,368.17001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Dakota","Adams County","Northern Plains",38001,56420,dt,57.13,24790,2.28,dt/ac,987.62,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Dakota","Bowman County","Northern Plains",38011,44039,dt,37.91,21256,2.07,dt/ac,1161.8101,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Dakota","Burleigh County","Northern Plains",38015,9801,dt,6,6099,1.61,dt/ac,1632.65,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Dakota","Grant County","Northern Plains",38037,10622,dt,6.4,4490,2.37,dt/ac,1659.14,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Dakota","Logan County","Northern Plains",38047,10434,dt,10.51,4967,2.1,dt/ac,992.82001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Dakota","Sioux County","Northern Plains",38085,9040,dt,8.26,4364,2.07,dt/ac,1094.09,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Adair County","Southern Plains",40001,228,dt,0.4,27,8.58,dt/ac,573.47998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Adair County","Southern Plains",40001,198551,dt,346.22,24267,8.18,dt/ac,573.47998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Alfalfa County","Southern Plains",40003,105372,dt,121.61,30535,3.45,dt/ac,866.45001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Alfalfa County","Southern Plains",40003,230264,dt,265.76,49495,4.65,dt/ac,866.45001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Atoka County","Southern Plains",40005,2193,dt,2.25,340,6.45,dt/ac,975.52002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Atoka County","Southern Plains",40005,409000,dt,419.26,54235,7.54,dt/ac,975.52002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Beaver County","Southern Plains",40007,50757,dt,27.97,19201,2.64,dt/ac,1814.67,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Beckham County","Southern Plains",40009,33293,dt,36.92,10381,3.21,dt/ac,901.81,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Beckham County","Southern Plains",40009,389734,dt,432.17,90172,4.32,dt/ac,901.81,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Blaine County","Southern Plains",40011,95190,dt,102.53,26407,3.6,dt/ac,928.41998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Blaine County","Southern Plains",40011,312690,dt,336.8,64385,4.86,dt/ac,928.41998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Bryan County","Southern Plains",40013,25827,dt,28.55,3642,7.09,dt/ac,904.46997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Bryan County","Southern Plains",40013,532967,dt,589.26,68191,7.82,dt/ac,904.46997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Caddo County","Southern Plains",40015,110289,dt,86.28,28184,3.91,dt/ac,1278.29,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Caddo County","Southern Plains",40015,452486,dt,353.98,89393,5.06,dt/ac,1278.29,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Canadian County","Southern Plains",40017,108503,dt,121.01,25528,4.25,dt/ac,896.63,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Canadian County","Southern Plains",40017,129478,dt,144.41,22263,5.82,dt/ac,896.63,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Carter County","Southern Plains",40019,16282,dt,19.8,2581,6.31,dt/ac,822.17999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Carter County","Southern Plains",40019,464360,dt,564.79,78075,5.95,dt/ac,822.17999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Cherokee County","Southern Plains",40021,1556,dt,2.08,243,6.41,dt/ac,749.40997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Cherokee County","Southern Plains",40021,226172,dt,301.8,31200,7.25,dt/ac,749.40997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Choctaw County","Southern Plains",40023,17529,dt,22.75,2713,6.46,dt/ac,770.35999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Choctaw County","Southern Plains",40023,395278,dt,513.11,50389,7.84,dt/ac,770.35999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Cimarron County","Southern Plains",40025,66206,dt,36.08,28437,2.33,dt/ac,1834.74,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Cleveland County","Southern Plains",40027,5174,dt,9.6,781,6.63,dt/ac,538.77002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Cleveland County","Southern Plains",40027,48366,dt,89.77,7224,6.69,dt/ac,538.77002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Coal County","Southern Plains",40029,6251,dt,12.1,947,6.6,dt/ac,516.67999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Coal County","Southern Plains",40029,355303,dt,687.66,46220,7.69,dt/ac,516.67999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Comanche County","Southern Plains",40031,38994,dt,36.47,10454,3.73,dt/ac,1069.29,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Comanche County","Southern Plains",40031,386803,dt,361.74,76863,5.03,dt/ac,1069.29,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Cotton County","Southern Plains",40033,64776,dt,102.39,18678,3.47,dt/ac,632.65002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Cotton County","Southern Plains",40033,267137,dt,422.25,57328,4.66,dt/ac,632.65002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Craig County","Southern Plains",40035,5559,dt,7.3,669,8.31,dt/ac,761.34998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Creek County","Southern Plains",40037,8341,dt,8.78,1330,6.27,dt/ac,950.14001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Creek County","Southern Plains",40037,364998,dt,384.15,50698,7.2,dt/ac,950.14001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Custer County","Southern Plains",40039,81659,dt,82.58,22941,3.56,dt/ac,988.82001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Custer County","Southern Plains",40039,376370,dt,380.63,78405,4.8,dt/ac,988.82001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Delaware County","Southern Plains",40041,2116,dt,2.87,249,8.51,dt/ac,738.17999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Delaware County","Southern Plains",40041,227107,dt,307.66,25850,8.79,dt/ac,738.17999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Dewey County","Southern Plains",40043,46389,dt,46.41,14302,3.24,dt/ac,999.47998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Dewey County","Southern Plains",40043,457112,dt,457.35,104536,4.37,dt/ac,999.47998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Ellis County","Southern Plains",40045,26288,dt,21.35,8909,2.95,dt/ac,1231.52,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Garfield County","Southern Plains",40047,81268,dt,76.78,21699,3.75,dt/ac,1058.47,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Garfield County","Southern Plains",40047,301165,dt,284.53,58870,5.12,dt/ac,1058.47,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Garvin County","Southern Plains",40049,38006,dt,47.38,7905,4.81,dt/ac,802.12,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Garvin County","Southern Plains",40049,477893,dt,595.79,77945,6.13,dt/ac,802.12,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Grady County","Southern Plains",40051,76002,dt,69.06,18044,4.21,dt/ac,1100.5,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Grady County","Southern Plains",40051,313703,dt,285.06,53711,5.84,dt/ac,1100.5,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Grant County","Southern Plains",40053,103980,dt,103.89,28541,3.64,dt/ac,1000.87,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Grant County","Southern Plains",40053,216609,dt,216.42,42639,5.08,dt/ac,1000.87,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Greer County","Southern Plains",40055,39501,dt,61.79,12371,3.19,dt/ac,639.32001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Greer County","Southern Plains",40055,223411,dt,349.45,52177,4.28,dt/ac,639.32001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Harmon County","Southern Plains",40057,31424,dt,58.5,10699,2.94,dt/ac,537.19,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Harmon County","Southern Plains",40057,84438,dt,157.18,21692,3.89,dt/ac,537.19,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Harper County","Southern Plains",40059,33104,dt,31.86,11932,2.77,dt/ac,1039.02,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Haskell County","Southern Plains",40061,9409,dt,16.32,1525,6.17,dt/ac,576.52002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Haskell County","Southern Plains",40061,308497,dt,535.1,41782,7.38,dt/ac,576.52002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Hughes County","Southern Plains",40063,26732,dt,33.22,3760,7.11,dt/ac,804.65002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Hughes County","Southern Plains",40063,496401,dt,616.92,67662,7.34,dt/ac,804.65002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Jackson County","Southern Plains",40065,96185,dt,119.83,30798,3.12,dt/ac,802.65002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Jackson County","Southern Plains",40065,133446,dt,166.26,32049,4.16,dt/ac,802.65002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Jefferson County","Southern Plains",40067,46574,dt,61.38,11979,3.89,dt/ac,758.83002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Jefferson County","Southern Plains",40067,503372,dt,663.35,98455,5.11,dt/ac,758.83002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Johnston County","Southern Plains",40069,10967,dt,17.06,1827,6,dt/ac,642.94,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Johnston County","Southern Plains",40069,333749,dt,519.1,49609,6.73,dt/ac,642.94,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Kay County","Southern Plains",40071,162147,dt,176.3,35707,4.54,dt/ac,919.72998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Kay County","Southern Plains",40071,2723,dt,2.96,448,6.08,dt/ac,919.72998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Kingfisher County","Southern Plains",40073,112517,dt,125.28,28101,4,dt/ac,898.15997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Kingfisher County","Southern Plains",40073,320770,dt,357.14,61896,5.18,dt/ac,898.15997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Kiowa County","Southern Plains",40075,101772,dt,100.25,29347,3.47,dt/ac,1015.23,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Kiowa County","Southern Plains",40075,321107,dt,316.29,68557,4.68,dt/ac,1015.23,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Latimer County","Southern Plains",40077,99,dt,0.14,14,7.32,dt/ac,722.08002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Latimer County","Southern Plains",40077,237293,dt,328.62,30253,7.84,dt/ac,722.08002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Le Flore County","Southern Plains",40079,57204,dt,36,8222,6.96,dt/ac,1589.21,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Le Flore County","Southern Plains",40079,366527,dt,230.63,49886,7.35,dt/ac,1589.21,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Lincoln County","Southern Plains",40081,12440,dt,13.06,1843,6.75,dt/ac,952.31,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Lincoln County","Southern Plains",40081,388898,dt,408.37,57115,6.81,dt/ac,952.31,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Logan County","Southern Plains",40083,54338,dt,73.05,12743,4.26,dt/ac,743.83002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Oklahoma,"Logan County","Southern Plains",40083,257855,dt,346.66,46244,5.58,dt/ac,743.83002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
